Teff log(g) a1 a2 a3 a4 I1 beaming
75000.0 6.5 0.3975 -0.2759 0.2526 -0.1001 0.00249569 1.8078
80000.0 6.5 0.4167 -0.3556 0.3423 -0.1341 0.00263443 1.8204
85000.0 6.5 0.4404 -0.4405 0.4354 -0.169 0.00277311 1.8315
90000.0 6.5 0.4668 -0.5266 0.5273 -0.203 0.00291213 1.8413
100000.0 6.5 0.5227 -0.6987 0.7091 -0.27 0.00319247 1.8579
3750.0 6.75 1.3556 -1.0613 0.5993 -0.1475 1.66012e-06 -4.2568
4000.0 6.75 1.5764 -1.6863 1.2681 -0.3994 2.10309e-06 -3.806
4250.0 6.75 1.7029 -2.0597 1.674 -0.5537 2.73332e-06 -3.4092
4500.0 6.75 1.7539 -2.2193 1.8534 -0.6228 3.60806e-06 -3.0574
4750.0 6.75 1.8064 -2.3162 1.9462 -0.655 4.77088e-06 -2.7438
5000.0 6.75 1.5349 -1.5635 1.1404 -0.3494 6.38032e-06 -2.4625
5250.0 6.75 1.3429 -1.0366 0.6098 -0.1554 8.19947e-06 -2.2091
5500.0 6.75 1.0064 -0.1622 -0.2459 0.1504 1.03227e-05 -1.9798
5750.0 6.75 0.5974 0.8483 -1.2007 0.4798 1.2753e-05 -1.7715
6000.0 6.75 0.2277 1.7024 -1.9613 0.7261 1.54494e-05 -1.5816
6250.0 6.75 -0.0041 2.1725 -2.3229 0.8251 1.84066e-05 -1.4078
6500.0 6.75 -0.1248 2.3681 -2.4257 0.8362 2.16364e-05 -1.2484
7000.0 6.75 -0.1901 2.3587 -2.2784 0.7442 2.89804e-05 -0.9663
7500.0 6.75 -0.1777 2.2095 -2.0337 0.6255 3.76389e-05 -0.725
8000.0 6.75 -0.1652 2.1406 -1.9313 0.5712 4.77546e-05 -0.5167
8500.0 6.75 -0.1751 2.2348 -2.0815 0.6289 5.94308e-05 -0.3353
9000.0 6.75 -0.1573 2.3563 -2.3524 0.7566 7.26871e-05 -0.1763
