Teff log(g) a1 a2 a3 a4 I1 beaming
16000.0 5.75 0.5981 -0.5001 0.4954 -0.1936 0.000141247 1.3331
16500.0 5.75 0.5994 -0.5172 0.5126 -0.1996 0.000147221 1.3563
17000.0 5.75 0.5601 -0.4414 0.4368 -0.1717 0.000153283 1.3779
20000.0 5.75 0.6522 -0.7176 0.7116 -0.2701 0.000191062 1.4826
25000.0 5.75 0.8352 -1.1639 1.1276 -0.4126 0.000262408 1.5966
30000.0 5.75 0.7842 -0.9945 0.8896 -0.3111 0.000358927 1.6697
35000.0 5.75 0.6007 -0.7242 0.6498 -0.231 0.000475217 1.7205
40000.0 5.75 0.5925 -0.8447 0.8134 -0.2985 0.000566608 1.7578
45000.0 5.75 0.6394 -1.0388 1.0312 -0.3813 0.000642275 1.7864
50000.0 5.75 0.7 -1.2338 1.2382 -0.4579 0.000711398 1.8089
55000.0 5.75 0.7614 -1.4101 1.4196 -0.5239 0.00077482 1.8272
60000.0 5.75 0.821 -1.5692 1.5793 -0.5812 0.000835706 1.8423
3750.0 6.0 1.9504 -2.9008 2.5064 -0.8501 3.87455e-06 -1.8463
4000.0 6.0 1.775 -2.6205 2.2727 -0.7743 4.71604e-06 -1.5565
4250.0 6.0 1.7136 -2.5219 2.1918 -0.7484 5.80031e-06 -1.3031
4500.0 6.0 1.7209 -2.5408 2.2187 -0.7598 7.16319e-06 -1.0799
4750.0 6.0 1.5434 -1.9879 1.5994 -0.5191 8.80923e-06 -0.882
5000.0 6.0 1.2943 -1.2737 0.8444 -0.2362 1.09398e-05 -0.7057
5250.0 6.0 0.9326 -0.3067 -0.1264 0.1147 1.30035e-05 -0.5478
5500.0 6.0 0.4768 0.8333 -1.2237 0.4962 1.52099e-05 -0.4058
5750.0 6.0 0.1045 1.6718 -1.9569 0.7284 1.75621e-05 -0.2774
6000.0 6.0 -0.0851 1.9903 -2.1345 0.753 2.00376e-05 -0.1609
6250.0 6.0 -0.1462 1.9817 -1.9944 0.6684 2.26421e-05 -0.0548
6500.0 6.0 -0.1416 1.8229 -1.7236 0.5436 2.53752e-05 0.0422
7000.0 6.0 -0.0658 1.4058 -1.1426 0.2959 3.12643e-05 0.2127
7500.0 6.0 0.0245 1.0362 -0.6717 0.1006 3.77802e-05 0.3578
8000.0 6.0 0.0706 0.8839 -0.4999 0.0293 4.49645e-05 0.4823
8500.0 6.0 0.0827 0.9115 -0.5858 0.0683 5.27582e-05 0.5904
9000.0 6.0 0.1471 0.8452 -0.6241 0.1066 6.09208e-05 0.6848
9500.0 6.0 0.2953 0.4765 -0.3107 0.0148 6.87297e-05 0.7679
10000.0 6.0 0.4675 -0.0233 0.1656 -0.1344 7.50168e-05 0.8416
10500.0 6.0 0.5435 -0.23 0.3085 -0.1536 7.9411e-05 0.9074
11000.0 6.0 0.5718 -0.2978 0.3369 -0.148 8.45821e-05 0.9663
11500.0 6.0 0.5781 -0.3107 0.3312 -0.1419 9.01219e-05 1.0195
12000.0 6.0 0.5824 -0.3238 0.3286 -0.1373 9.56619e-05 1.0677
12500.0 6.0 0.587 -0.3484 0.3452 -0.1411 0.000101222 1.1114
13000.0 6.0 0.5891 -0.3716 0.3646 -0.1469 0.000106824 1.1514
13500.0 6.0 0.5896 -0.3924 0.3844 -0.1535 0.000112475 1.1881
14000.0 6.0 0.5891 -0.411 0.4033 -0.1602 0.000118181 1.2218
14500.0 6.0 0.588 -0.4271 0.4198 -0.166 0.000123934 1.2529
15000.0 6.0 0.5873 -0.443 0.4363 -0.1719 0.000129739 1.2816
15500.0 6.0 0.5865 -0.4577 0.4515 -0.1773 0.000135597 1.3083
16000.0 6.0 0.5871 -0.4748 0.4694 -0.1838 0.000141512 1.3331
16500.0 6.0 0.5864 -0.4874 0.4821 -0.1883 0.000147487 1.3563
17000.0 6.0 0.5899 -0.509 0.504 -0.1961 0.000153526 1.3779
20000.0 6.0 0.6378 -0.6843 0.6776 -0.2575 0.000191304 1.4826
25000.0 6.0 0.8175 -1.1254 1.0893 -0.3987 0.000262526 1.5966
30000.0 6.0 0.7225 -0.8586 0.7544 -0.262 0.000358499 1.6697
35000.0 6.0 0.5478 -0.6085 0.5347 -0.1891 0.000473303 1.7205
40000.0 6.0 0.5158 -0.6754 0.6448 -0.2372 0.000563636 1.7578
45000.0 6.0 0.5441 -0.8296 0.8239 -0.3062 0.000638224 1.7864
50000.0 6.0 0.5912 -0.9978 1.0061 -0.3742 0.000705978 1.8089
55000.0 6.0 0.6409 -1.1513 1.1663 -0.4328 0.00076805 1.8272
60000.0 6.0 0.6943 -1.3022 1.3197 -0.4882 0.000831315 1.8423
65000.0 6.0 0.3034 -0.3026 0.327 -0.1319 0.000988803 1.8549
70000.0 6.0 0.3431 -0.4244 0.4536 -0.1781 0.00105254 1.8657
75000.0 6.0 0.386 -0.5458 0.5774 -0.223 0.00111623 1.875
80000.0 6.0 0.4312 -0.6662 0.6988 -0.2668 0.00118 1.8831
85000.0 6.0 0.4772 -0.7831 0.8152 -0.3086 0.00124397 1.8902
90000.0 6.0 0.5225 -0.8929 0.9228 -0.3469 0.00130828 1.8965
100000.0 6.0 0.6094 -1.0985 1.1243 -0.4188 0.0014393 1.9072
3750.0 6.25 2.0254 -3.0515 2.6524 -0.9025 3.94817e-06 -1.8463
4000.0 6.25 1.8057 -2.6815 2.3328 -0.7962 4.77868e-06 -1.5565
4250.0 6.25 1.7258 -2.5465 2.216 -0.7572 5.84445e-06 -1.3031
4500.0 6.25 1.7136 -2.5281 2.2058 -0.7551 7.18644e-06 -1.0799
4750.0 6.25 1.5831 -2.1063 1.7268 -0.5674 8.81128e-06 -0.882
5000.0 6.25 1.3403 -1.4062 0.9754 -0.2833 1.09767e-05 -0.7057
5250.0 6.25 1.0563 -0.6384 0.2013 -0.0022 1.30259e-05 -0.5478
5500.0 6.25 0.6369 0.4325 -0.8453 0.3671 1.52321e-05 -0.4058
5750.0 6.25 0.2327 1.3845 -1.7167 0.6561 1.7582e-05 -0.2774
6000.0 6.25 -0.0191 1.8818 -2.0875 0.7532 2.00528e-05 -0.1609
6250.0 6.25 -0.1183 1.9762 -2.0529 0.7063 2.26501e-05 -0.0548
6500.0 6.25 -0.1436 1.9033 -1.8747 0.6155 2.53749e-05 0.0422
7000.0 6.25 -0.0942 1.5629 -1.3773 0.3983 3.12361e-05 0.2127
7500.0 6.25 -0.0177 1.2242 -0.9328 0.211 3.76973e-05 0.3578
8000.0 6.25 0.0323 1.0406 -0.7115 0.1178 4.4801e-05 0.4823
8500.0 6.25 0.048 1.035 -0.7439 0.1332 5.25105e-05 0.5904
9000.0 6.25 0.0927 1.0097 -0.8112 0.1778 6.0657e-05 0.6848
9500.0 6.25 0.2305 0.6847 -0.5485 0.1037 6.87022e-05 0.7679
10000.0 6.25 0.3683 0.2823 -0.1565 -0.0241 7.5709e-05 0.8416
10500.0 6.25 0.498 -0.1093 0.2101 -0.1327 8.06135e-05 0.9074
11000.0 6.25 0.5577 -0.2711 0.3207 -0.1471 8.51828e-05 0.9663
11500.0 6.25 0.5707 -0.3026 0.3288 -0.1423 9.05665e-05 1.0195
12000.0 6.25 0.5746 -0.313 0.3233 -0.1368 9.6088e-05 1.0677
12500.0 6.25 0.5789 -0.3317 0.3312 -0.1369 0.000101628 1.1114
13000.0 6.25 0.5814 -0.3535 0.3477 -0.1412 0.000107204 1.1514
13500.0 6.25 0.582 -0.3736 0.3656 -0.1469 0.000112833 1.1881
14000.0 6.25 0.5812 -0.3903 0.3815 -0.1521 0.000118524 1.2218
14500.0 6.25 0.5803 -0.407 0.3987 -0.1582 0.000124267 1.2529
15000.0 6.25 0.5797 -0.4232 0.4154 -0.1641 0.00013007 1.2816
15500.0 6.25 0.5781 -0.4368 0.4302 -0.1696 0.000135928 1.3083
16000.0 6.25 0.5786 -0.4531 0.4464 -0.1751 0.000141846 1.3331
16500.0 6.25 0.5794 -0.4694 0.4633 -0.1812 0.000147824 1.3563
17000.0 6.25 0.5811 -0.4863 0.4798 -0.1869 0.00015387 1.3779
20000.0 6.25 0.6299 -0.6635 0.6557 -0.2493 0.000191658 1.4826
25000.0 6.25 0.8037 -1.093 1.0563 -0.3866 0.000262836 1.5966
30000.0 6.25 0.7318 -0.8847 0.7814 -0.2719 0.000358468 1.6697
35000.0 6.25 0.508 -0.5208 0.447 -0.1571 0.000472051 1.7205
40000.0 6.25 0.4564 -0.5431 0.5125 -0.1889 0.000561384 1.7578
45000.0 6.25 0.4699 -0.6648 0.66 -0.2467 0.00063494 1.7864
50000.0 6.25 0.5055 -0.8101 0.8204 -0.3069 0.000703141 1.8089
55000.0 6.25 0.5459 -0.9453 0.9636 -0.3597 0.000765156 1.8272
60000.0 6.25 0.5869 -1.0686 1.0901 -0.4055 0.000823954 1.8423
3750.0 6.5 2.1081 -3.2144 2.8086 -0.9583 4.02428e-06 -1.8463
4000.0 6.5 1.8443 -2.7576 2.407 -0.823 4.84758e-06 -1.5565
4250.0 6.5 1.74 -2.5731 2.2417 -0.7665 5.89507e-06 -1.3031
4500.0 6.5 1.7108 -2.522 2.199 -0.7525 7.21623e-06 -1.0799
4750.0 6.5 1.6115 -2.1893 1.8149 -0.6006 8.81825e-06 -0.882
5000.0 6.5 1.4039 -1.5984 1.1817 -0.3612 1.10102e-05 -0.7057
5250.0 6.5 1.1587 -0.9198 0.4836 -0.1043 1.30691e-05 -0.5478
5500.0 6.5 0.7885 0.0448 -0.4728 0.2377 1.52648e-05 -0.4058
5750.0 6.5 0.3763 1.0455 -1.4146 0.5587 1.76131e-05 -0.2774
6000.0 6.5 0.0684 1.7108 -1.9721 0.7277 2.00801e-05 -0.1609
6250.0 6.5 -0.0797 1.9364 -2.0716 0.7288 2.2673e-05 -0.0548
6500.0 6.5 -0.1233 1.9117 -1.9418 0.655 2.53879e-05 0.0422
7000.0 6.5 -0.107 1.669 -1.5521 0.4781 3.12247e-05 0.2127
7500.0 6.5 -0.0449 1.3737 -1.1569 0.3096 3.76413e-05 0.3578
8000.0 6.5 -0.0003 1.194 -0.9308 0.2127 4.46676e-05 0.4823
8500.0 6.5 0.019 1.1604 -0.919 0.2085 5.22965e-05 0.5904
9000.0 6.5 0.0499 1.1556 -0.9908 0.2499 6.04e-05 0.6848
9500.0 6.5 0.1675 0.8957 -0.7977 0.1999 6.85976e-05 0.7679
10000.0 6.5 0.3084 0.4917 -0.4031 0.0684 7.60649e-05 0.8416
10500.0 6.5 0.4305 0.103 -0.0071 -0.0629 8.19858e-05 0.9074
11000.0 6.5 0.5285 -0.1937 0.2589 -0.1354 8.62319e-05 0.9663
11500.0 6.5 0.5617 -0.2848 0.3153 -0.1393 9.11438e-05 1.0195
12000.0 6.5 0.5695 -0.3057 0.3195 -0.1361 9.65988e-05 1.0677
12500.0 6.5 0.5724 -0.318 0.3197 -0.1333 0.000102121 1.1114
13000.0 6.5 0.5689 -0.3216 0.315 -0.1294 0.000107686 1.1514
