Teff log(g) a1 a2 a3 a4 I1 beaming
3750.0 6.25 1.7049 -2.096 1.6566 -0.5339 2.79302e-06 -2.8547
4000.0 6.25 1.7595 -2.3438 1.9537 -0.6522 3.47945e-06 -2.4959
4250.0 6.25 1.7775 -2.4485 2.0845 -0.7051 4.41895e-06 -2.1809
4500.0 6.25 1.7883 -2.4937 2.143 -0.7291 5.65546e-06 -1.9025
4750.0 6.25 1.6771 -2.1266 1.7257 -0.5653 7.2125e-06 -1.655
5000.0 6.25 1.4394 -1.4507 0.997 -0.2885 9.26165e-06 -1.4339
5250.0 6.25 1.1346 -0.6435 0.1918 0.0027 1.13221e-05 -1.2352
5500.0 6.25 0.6795 0.5041 -0.9212 0.3939 1.35952e-05 -1.056
5750.0 6.25 0.2428 1.5239 -1.8496 0.7008 1.60817e-05 -0.8936
6000.0 6.25 -0.0268 2.0444 -2.228 0.7967 1.87379e-05 -0.746
6250.0 6.25 -0.1291 2.129 -2.1733 0.7404 2.15763e-05 -0.6113
6500.0 6.25 -0.1562 2.053 -1.9908 0.6485 2.46015e-05 -0.4881
7000.0 6.25 -0.1175 1.734 -1.5159 0.4395 3.12775e-05 -0.2707
7500.0 6.25 -0.0488 1.4058 -1.0723 0.2482 3.8912e-05 -0.0854
8000.0 6.25 -0.0088 1.2536 -0.8809 0.163 4.76072e-05 0.074
8500.0 6.25 -0.0091 1.3247 -1.0099 0.2147 5.73868e-05 0.2124
9000.0 6.25 0.0184 1.4068 -1.2269 0.3207 6.80958e-05 0.3335
9500.0 6.25 0.1488 1.1548 -1.0724 0.2921 7.91003e-05 0.4401
10000.0 6.25 0.2925 0.7506 -0.6798 0.1638 8.91474e-05 0.5347
10500.0 6.25 0.4547 0.2339 -0.1511 -0.0084 9.66095e-05 0.6191
11000.0 6.25 0.5578 -0.0784 0.1375 -0.088 0.00010346 0.6948
11500.0 6.25 0.5908 -0.1634 0.1998 -0.1026 0.000110951 0.763
12000.0 6.25 0.6044 -0.1926 0.2042 -0.0985 0.000118454 0.8248
12500.0 6.25 0.616 -0.229 0.2246 -0.1018 0.000125958 0.881
13000.0 6.25 0.6232 -0.2645 0.2522 -0.1095 0.000133507 0.9322
13500.0 6.25 0.6259 -0.2925 0.2762 -0.1168 0.000141139 0.9791
14000.0 6.25 0.6257 -0.3135 0.2949 -0.1226 0.000148871 1.0223
14500.0 6.25 0.6249 -0.3331 0.314 -0.1292 0.000156697 1.062
15000.0 6.25 0.6236 -0.3507 0.3312 -0.135 0.000164625 1.0988
15500.0 6.25 0.6215 -0.3654 0.3461 -0.1402 0.000172652 1.1329
16000.0 6.25 0.6213 -0.3823 0.3627 -0.1458 0.000180775 1.1646
16500.0 6.25 0.6214 -0.3996 0.3799 -0.1519 0.000189001 1.1941
17000.0 6.25 0.6225 -0.4179 0.3977 -0.1579 0.000197331 1.2216
20000.0 6.25 0.661 -0.584 0.5612 -0.2154 0.000249683 1.3548
25000.0 6.25 0.8112 -0.995 0.9549 -0.3523 0.00034904 1.4991
30000.0 6.25 0.7807 -0.9224 0.8206 -0.2883 0.000483155 1.5912
35000.0 6.25 0.5706 -0.5874 0.499 -0.1739 0.000642393 1.6549
40000.0 6.25 0.5067 -0.5786 0.53 -0.1927 0.000768233 1.7015
45000.0 6.25 0.5092 -0.6774 0.6557 -0.243 0.000871988 1.7371
50000.0 6.25 0.5376 -0.8106 0.8069 -0.3006 0.000968192 1.7652
55000.0 6.25 0.5739 -0.9412 0.9481 -0.3533 0.00105566 1.7878
60000.0 6.25 0.6126 -1.0637 1.0761 -0.4 0.0011386 1.8065
3750.0 6.5 1.7498 -2.202 1.7691 -0.5764 2.86968e-06 -2.8547
4000.0 6.5 1.7784 -2.3838 1.9962 -0.6684 3.54585e-06 -2.4959
4250.0 6.5 1.7896 -2.4737 2.1105 -0.7149 4.4681e-06 -2.1809
4500.0 6.5 1.7891 -2.4982 2.1477 -0.7308 5.68516e-06 -1.9025
4750.0 6.5 1.7095 -2.22 1.8241 -0.6022 7.22008e-06 -1.655
5000.0 6.5 1.5072 -1.6572 1.2189 -0.3725 9.28844e-06 -1.4339
5250.0 6.5 1.2443 -0.9433 0.4909 -0.1055 1.13529e-05 -1.2352
5500.0 6.5 0.8425 0.0887 -0.5242 0.2563 1.36111e-05 -1.056
5750.0 6.5 0.3946 1.1648 -1.53 0.5977 1.6091e-05 -0.8936
6000.0 6.5 0.066 1.8608 -2.1026 0.7682 1.87396e-05 -0.746
6250.0 6.5 -0.0857 2.0772 -2.1818 0.7597 2.15697e-05 -0.6113
6500.0 6.5 -0.1318 2.0516 -2.0508 0.6862 2.45804e-05 -0.4881
7000.0 6.5 -0.1265 1.8342 -1.6907 0.5209 3.12178e-05 -0.2707
7500.0 6.5 -0.0722 1.5522 -1.3025 0.3517 3.87779e-05 -0.0854
8000.0 6.5 -0.037 1.4017 -1.1048 0.2628 4.73486e-05 0.074
8500.0 6.5 -0.0311 1.4319 -1.1725 0.2882 5.69854e-05 0.2124
9000.0 6.5 -0.016 1.5269 -1.3839 0.3868 6.75767e-05 0.3335
9500.0 6.5 0.0935 1.3487 -1.3138 0.3891 7.86934e-05 0.4401
10000.0 6.5 0.2353 0.9733 -0.964 0.2764 8.92462e-05 0.5347
10500.0 6.5 0.3729 0.5261 -0.4865 0.1111 9.80407e-05 0.6191
11000.0 6.5 0.508 0.085 -0.0378 -0.0314 0.000104592 0.6948
11500.0 6.5 0.576 -0.1231 0.1571 -0.0876 0.000111752 0.763
12000.0 6.5 0.5979 -0.1791 0.1939 -0.0957 0.000119277 0.8248
12500.0 6.5 0.6093 -0.2106 0.2071 -0.096 0.000126796 0.881
13000.0 6.5 0.6136 -0.2344 0.2187 -0.0968 0.000134367 0.9322
13500.0 6.5 0.6221 -0.2741 0.2541 -0.1083 0.000141971 0.9791
14000.0 6.5 0.6228 -0.2971 0.2743 -0.1145 0.000149683 1.0223
14500.0 6.5 0.6224 -0.3181 0.2949 -0.1216 0.000157503 1.062
15000.0 6.5 0.6213 -0.336 0.3125 -0.1276 0.000165424 1.0988
15500.0 6.5 0.6192 -0.3506 0.3271 -0.1326 0.000173452 1.1329
16000.0 6.5 0.6187 -0.368 0.3445 -0.1387 0.000181579 1.1646
16500.0 6.5 0.6186 -0.3845 0.3605 -0.144 0.000189814 1.1941
17000.0 6.5 0.6199 -0.4036 0.3798 -0.1508 0.000198154 1.2216
20000.0 6.5 0.6567 -0.5661 0.5396 -0.2069 0.000250551 1.3548
25000.0 6.5 0.8035 -0.9735 0.9316 -0.3436 0.000349873 1.4991
30000.0 6.5 0.7655 -0.89 0.7878 -0.2763 0.000483776 1.5912
35000.0 6.5 0.5418 -0.5235 0.4349 -0.1504 0.000641435 1.6549
40000.0 6.5 0.4617 -0.4768 0.4273 -0.1551 0.000765882 1.7015
45000.0 6.5 0.4516 -0.5472 0.5249 -0.1952 0.000868356 1.7371
50000.0 6.5 0.4676 -0.653 0.6493 -0.2433 0.000962587 1.7652
55000.0 6.5 0.4936 -0.7612 0.7687 -0.288 0.00104807 1.7878
60000.0 6.5 0.5236 -0.8665 0.8809 -0.3294 0.0011292 1.8065
65000.0 6.5 0.1584 0.1179 -0.1187 0.0335 0.00135028 1.8222
70000.0 6.5 0.1663 0.0572 -0.0462 0.0054 0.00143418 1.8355
75000.0 6.5 0.1802 -0.0107 0.0307 -0.0237 0.00151741 1.847
80000.0 6.5 0.1997 -0.0862 0.1134 -0.0546 0.00160033 1.8569
85000.0 6.5 0.2229 -0.1652 0.198 -0.0859 0.00168311 1.8657
90000.0 6.5 0.2484 -0.2445 0.2807 -0.1161 0.00176602 1.8735
100000.0 6.5 0.3013 -0.4025 0.4451 -0.1763 0.00193321 1.8866
3750.0 6.75 1.7979 -2.3122 1.8846 -0.6198 2.9505e-06 -2.8547
4000.0 6.75 1.7982 -2.4237 2.038 -0.6842 3.61902e-06 -2.4959
4250.0 6.75 1.8017 -2.4957 2.1327 -0.7232 4.5237e-06 -2.1809
4500.0 6.75 1.7964 -2.5143 2.1637 -0.7368 5.72149e-06 -1.9025
