Teff log(g) a1 a2 a3 a4 I1 beaming
35000.0 5.75 0.7775 -0.8631 0.7415 -0.2582 0.000896039 1.5853
40000.0 5.75 0.7343 -0.9038 0.8204 -0.2943 0.00107148 1.642
45000.0 5.75 0.7593 -1.0607 1.0073 -0.3675 0.00121759 1.6852
50000.0 5.75 0.8086 -1.2459 1.2132 -0.4458 0.00135144 1.7191
55000.0 5.75 0.8652 -1.4244 1.4027 -0.5158 0.00147468 1.7464
60000.0 5.75 0.9252 -1.5974 1.5819 -0.5813 0.00159321 1.769
3750.0 6.0 1.2323 -0.7071 0.1971 0.0088 1.70382e-06 -3.9058
4000.0 6.0 1.5396 -1.5809 1.1378 -0.3465 2.22735e-06 -3.4777
4250.0 6.0 1.6823 -2.0061 1.6075 -0.5265 2.97759e-06 -3.101
4500.0 6.0 1.7499 -2.1948 1.8205 -0.609 4.00753e-06 -2.7674
4750.0 6.0 1.6528 -1.8661 1.4529 -0.4657 5.36017e-06 -2.47
5000.0 6.0 1.3906 -1.1351 0.7068 -0.1904 7.30615e-06 -2.2036
5250.0 6.0 1.0188 -0.1653 -0.2398 0.1475 9.38562e-06 -1.9637
5500.0 6.0 0.5439 1.0202 -1.3703 0.5391 1.17721e-05 -1.7467
5750.0 6.0 0.1299 1.9841 -2.2374 0.8212 1.44486e-05 -1.5498
6000.0 6.0 -0.1142 2.4619 -2.5861 0.909 1.74006e-05 -1.3704
6250.0 6.0 -0.2196 2.5694 -2.5589 0.8624 2.06438e-05 -1.2063
6500.0 6.0 -0.2454 2.4743 -2.3336 0.7474 2.41935e-05 -1.0559
7000.0 6.0 -0.1967 2.0804 -1.7246 0.4731 3.23204e-05 -0.7899
7500.0 6.0 -0.1291 1.7451 -1.2525 0.2635 4.20124e-05 -0.5626
8000.0 6.0 -0.1281 1.7429 -1.2406 0.2448 5.35109e-05 -0.3665
8500.0 6.0 -0.1819 2.0541 -1.69 0.4271 6.68836e-05 -0.1959
9000.0 6.0 -0.1534 2.2371 -2.1027 0.627 8.18993e-05 -0.0465
9500.0 6.0 0.0061 1.9413 -1.9426 0.6091 9.7555e-05 0.0854
10000.0 6.0 0.2314 1.2514 -1.2258 0.3666 0.000112021 0.2025
10500.0 6.0 0.4212 0.615 -0.5514 0.1482 0.000123437 0.3069
11000.0 6.0 0.5327 0.2759 -0.1977 0.0244 0.000134751 0.4007
11500.0 6.0 0.5751 0.1926 -0.1578 0.0196 0.000145515 0.4852
12000.0 6.0 0.6088 0.1138 -0.1116 0.011 0.000156051 0.5618
12500.0 6.0 0.6315 0.0442 -0.0596 -0.0029 0.000166518 0.6314
13000.0 6.0 0.6444 -0.0097 -0.0139 -0.0172 0.000177022 0.6949
13500.0 6.0 0.6504 -0.0485 0.0197 -0.0277 0.000187622 0.753
14000.0 6.0 0.6526 -0.078 0.0463 -0.0364 0.000198351 0.8065
14500.0 6.0 0.6526 -0.1014 0.0675 -0.0433 0.000209215 0.8557
15000.0 6.0 0.6516 -0.1215 0.0861 -0.0494 0.000220222 0.9012
15500.0 6.0 0.6502 -0.1399 0.1034 -0.0551 0.000231376 0.9434
16000.0 6.0 0.6496 -0.159 0.1215 -0.0611 0.000242686 0.9826
16500.0 6.0 0.6487 -0.176 0.1373 -0.0662 0.000254146 1.0191
17000.0 6.0 0.6504 -0.1994 0.1602 -0.0741 0.000265772 1.0532
20000.0 6.0 0.6805 -0.3727 0.3334 -0.1348 0.000339336 1.2175
