Teff log(g) a1 a2 a3 a4 I1 beaming
11500.0 6.25 0.5848 -0.049 0.078 -0.0583 0.00011455 0.8063
12000.0 6.25 0.606 -0.0952 0.1004 -0.0609 0.000122713 0.8657
12500.0 6.25 0.6226 -0.1416 0.1312 -0.0683 0.00013087 0.9198
13000.0 6.25 0.6326 -0.1803 0.1612 -0.0768 0.000139049 0.9691
13500.0 6.25 0.6378 -0.2106 0.1867 -0.0847 0.000147286 1.0143
14000.0 6.25 0.6395 -0.2331 0.2057 -0.0905 0.000155609 1.0559
14500.0 6.25 0.64 -0.2534 0.2244 -0.0967 0.000164023 1.0942
15000.0 6.25 0.6399 -0.2714 0.241 -0.1022 0.000172543 1.1296
15500.0 6.25 0.6386 -0.2863 0.2552 -0.1069 0.000181169 1.1624
16000.0 6.25 0.639 -0.3036 0.2713 -0.1123 0.000189909 1.1929
16500.0 6.25 0.6395 -0.3209 0.2881 -0.118 0.000198766 1.2213
17000.0 6.25 0.6405 -0.3382 0.3043 -0.1234 0.000207747 1.2479
20000.0 6.25 0.6782 -0.5059 0.4701 -0.1816 0.000264472 1.3763
25000.0 6.25 0.8402 -0.9549 0.9033 -0.3329 0.000373639 1.5154
30000.0 6.25 0.8413 -0.9608 0.8477 -0.2975 0.000521046 1.6043
35000.0 6.25 0.6361 -0.636 0.5305 -0.1832 0.00069186 1.6658
40000.0 6.25 0.5602 -0.6024 0.5363 -0.193 0.000826725 1.7109
45000.0 6.25 0.5539 -0.6857 0.6483 -0.2386 0.000938288 1.7453
50000.0 6.25 0.5766 -0.8109 0.7938 -0.2947 0.00104191 1.7724
55000.0 6.25 0.6094 -0.9382 0.9336 -0.3472 0.0011363 1.7944
60000.0 6.25 0.6473 -1.064 1.0673 -0.3965 0.00122587 1.8124
3750.0 6.5 1.8836 -2.5925 2.1746 -0.7264 2.97115e-06 -2.6874
4000.0 6.5 1.7666 -2.4479 2.0765 -0.6998 3.63527e-06 -2.3398
4250.0 6.5 1.7365 -2.4347 2.0851 -0.7073 4.51948e-06 -2.0349
4500.0 6.5 1.732 -2.4414 2.1029 -0.7159 5.67345e-06 -1.7655
4750.0 6.5 1.653 -2.158 1.7737 -0.5852 7.11958e-06 -1.5261
5000.0 6.5 1.441 -1.5545 1.1324 -0.3438 9.13124e-06 -1.3123
5250.0 6.5 1.1942 -0.872 0.4377 -0.0893 1.11461e-05 -1.1203
5500.0 6.5 0.8188 0.1042 -0.5213 0.2521 1.33697e-05 -0.9472
5750.0 6.5 0.3976 1.132 -1.4854 0.5803 1.58159e-05 -0.7904
6000.0 6.5 0.075 1.8452 -2.0922 0.7672 1.8448e-05 -0.6479
6250.0 6.5 -0.0902 2.1249 -2.2484 0.789 2.12737e-05 -0.518
6500.0 6.5 -0.1479 2.1423 -2.1599 0.7292 2.42923e-05 -0.3991
7000.0 6.5 -0.1508 1.9542 -1.8179 0.5661 3.09778e-05 -0.1894
7500.0 6.5 -0.1047 1.7057 -1.462 0.4075 3.86155e-05 -0.0109
8000.0 6.5 -0.0797 1.597 -1.311 0.3356 4.72956e-05 0.1427
8500.0 6.5 -0.0818 1.6648 -1.4277 0.3813 5.70706e-05 0.276
9000.0 6.5 -0.0631 1.764 -1.6565 0.4901 6.78367e-05 0.3926
9500.0 6.5 0.0641 1.549 -1.5608 0.4872 7.9204e-05 0.4954
10000.0 6.5 0.2226 1.1372 -1.1829 0.3676 9.01595e-05 0.5864
10500.0 6.5 0.3642 0.6796 -0.6946 0.1995 9.95879e-05 0.6677
11000.0 6.5 0.5007 0.2144 -0.2006 0.0368 0.000106976 0.7406
11500.0 6.5 0.5742 -0.0241 0.0488 -0.0471 0.000114889 0.8063
12000.0 6.5 0.6014 -0.092 0.0996 -0.0611 0.000123072 0.8657
12500.0 6.5 0.6181 -0.1347 0.1247 -0.0661 0.000131249 0.9198
13000.0 6.5 0.6252 -0.1623 0.1408 -0.0689 0.000139463 0.9691
13500.0 6.5 0.6372 -0.2072 0.1803 -0.0818 0.000147705 1.0143
14000.0 6.5 0.6394 -0.2302 0.1995 -0.0875 0.000156032 1.0559
14500.0 6.5 0.6407 -0.2522 0.2199 -0.0943 0.000164456 1.0942
15000.0 6.5 0.6408 -0.2708 0.2371 -0.1 0.000172984 1.1296
15500.0 6.5 0.6395 -0.2852 0.2505 -0.1044 0.000181621 1.1624
16000.0 6.5 0.6396 -0.3021 0.2666 -0.1098 0.000190373 1.1929
16500.0 6.5 0.6399 -0.3189 0.2826 -0.1152 0.000199246 1.2213
17000.0 6.5 0.6409 -0.3365 0.2997 -0.1211 0.000208242 1.2479
20000.0 6.5 0.6778 -0.5018 0.4629 -0.1783 0.000265052 1.3763
25000.0 6.5 0.8371 -0.9467 0.8929 -0.3287 0.000374283 1.5154
30000.0 6.5 0.8286 -0.9358 0.822 -0.288 0.000521458 1.6043
35000.0 6.5 0.6074 -0.5742 0.4686 -0.1606 0.000690594 1.6658
40000.0 6.5 0.5139 -0.4996 0.4328 -0.155 0.000823968 1.7109
45000.0 6.5 0.494 -0.5525 0.515 -0.19 0.00093414 1.7453
50000.0 6.5 0.5032 -0.6481 0.6312 -0.2355 0.00103565 1.7724
55000.0 6.5 0.5252 -0.7525 0.7492 -0.2803 0.00112787 1.7944
60000.0 6.5 0.5533 -0.8582 0.8639 -0.323 0.00121545 1.8124
65000.0 6.5 0.2684 -0.0195 -0.0041 -0.0055 0.00147066 1.8276
70000.0 6.5 0.2753 -0.0801 0.0695 -0.0343 0.00156156 1.8405
75000.0 6.5 0.2887 -0.1487 0.148 -0.0641 0.00165179 1.8516
80000.0 6.5 0.3079 -0.2257 0.2332 -0.0961 0.00174174 1.8613
85000.0 6.5 0.331 -0.3063 0.3202 -0.1284 0.00183161 1.8698
90000.0 6.5 0.3569 -0.3885 0.407 -0.1604 0.00192168 1.8773
100000.0 6.5 0.4105 -0.5506 0.5763 -0.2223 0.00210335 1.89
3750.0 6.75 1.9591 -2.7477 2.327 -0.7815 3.04338e-06 -2.6874
4000.0 6.75 1.8026 -2.5204 2.1488 -0.7263 3.70263e-06 -2.3398
4250.0 6.75 1.7535 -2.4669 2.1171 -0.719 4.57106e-06 -2.0349
4500.0 6.75 1.741 -2.4611 2.1225 -0.7231 5.70714e-06 -1.7655
4750.0 6.75 1.7642 -2.4714 2.1178 -0.7177 7.13492e-06 -1.5261
5000.0 6.75 1.4746 -1.6559 1.238 -0.3831 9.16321e-06 -1.3123
5250.0 6.75 1.2825 -1.1129 0.6781 -0.1763 1.11667e-05 -1.1203
5500.0 6.75 0.954 -0.2447 -0.1855 0.1344 1.33916e-05 -0.9472
5750.0 6.75 0.5544 0.7507 -1.1353 0.4636 1.58359e-05 -0.7904
6000.0 6.75 0.1988 1.5678 -1.8604 0.6974 1.84695e-05 -0.6479
6250.0 6.75 -0.016 1.9857 -2.1624 0.7732 2.12876e-05 -0.518
6500.0 6.75 -0.1182 2.1228 -2.1966 0.7574 2.42981e-05 -0.3991
7000.0 6.75 -0.1497 2.0152 -1.941 0.6261 3.09409e-05 -0.1894
7500.0 6.75 -0.1162 1.8112 -1.6422 0.4913 3.84993e-05 -0.0109
8000.0 6.75 -0.0884 1.6964 -1.4889 0.4204 4.70611e-05 0.1427
8500.0 6.75 -0.0886 1.7413 -1.5677 0.4493 5.66663e-05 0.276
9000.0 6.75 -0.0749 1.8309 -1.7661 0.5416 6.72724e-05 0.3926
9500.0 6.75 0.0277 1.687 -1.743 0.5635 7.85948e-05 0.4954
