Teff log(g) filter a1 a2 a3 a4
6300 4.0 U 9.256439255821249 -19.303265214519016 18.901962237014317 -6.52195322596143
6300 4.5 U 5.810418639183299 -12.061229604981236 12.412404622836794 -4.410894797004915
6300 5.0 U 3.7105522916321614 -7.538503293500776 8.250534905517018 -3.0219573567521834
6300 5.5 U 2.4238827475787246 -4.548340801338662 5.329706261965931 -2.0053781273259186
6300 6.0 U 1.82422982125721 -3.2404851505001244 4.077794431891337 -1.5664017666208543
6400 3.5 U 18.551252497789736 -38.76912586844673 36.556705353504654 -12.406484745261574
6400 4.0 U 9.775939160888615 -20.366050390774127 19.849105702090803 -6.846331846119583
6400 4.5 U 6.160900403875467 -12.756953341425412 13.007575735480373 -4.611481993581931
6400 5.0 U 3.852098645318487 -7.782214193848476 8.433163594609109 -3.083245924213892
6400 5.5 U 2.4995152711238444 -4.6180962295468575 5.338766858894214 -2.011566262965395
6400 6.0 U 1.83098707427602 -3.1646945115124314 3.961444375696527 -1.531973886261027
6500 3.5 U 20.379211331408918 -42.57698668180143 39.97114274909198 -13.537507975128047
6500 4.0 U 10.381236934978418 -21.61237032167738 20.962171757382485 -7.2244923897974385
6500 4.5 U 6.568249180754679 -13.592401537513279 13.737771920592676 -4.853378081426322
6500 5.0 U 4.02125337346432 -8.09128677516339 8.672301603753517 -3.160406462150236
6500 5.5 U 2.547844420044517 -4.657048433400669 5.332604244791507 -2.009103089788501
6500 6.0 U 1.8693167797125956 -3.1783356249324664 3.9346817356891717 -1.5269892812577532
6600 3.5 U 21.35491231483294 -44.61685580964247 41.79930805282391 -14.145032552616783
6600 4.0 U 11.145939135275807 -23.25017114216253 22.46885825364958 -7.74225693794944
6600 4.5 U 7.008015562071541 -14.506079895472238 14.546412283916363 -5.1254151411537805
6600 5.0 U 4.210812026414215 -8.442236709432065 8.942136866514579 -3.2437740684637557
6600 5.5 U 2.6640505832239163 -4.834213215486355 5.443432127026443 -2.0452765794736023
6600 6.0 U 1.9057578948043652 -3.17471146399777 3.8808834530752634 -1.509483305155094
6700 3.5 U 23.38497954286271 -48.86275248277173 45.61824495676565 -15.41154564773578
6700 4.0 U 11.899554675045817 -24.851503657700768 23.923552292962093 -8.23412233892443
6700 4.5 U 7.430500550774274 -15.366308583079755 15.283318269215012 -5.362854159664036
6700 5.0 U 4.393723130284471 -8.767049096776992 9.171786187189348 -3.3068722100380374
6700 5.5 U 2.7806049740303767 -5.035578114597192 5.589815057149717 -2.093226809573426
6700 6.0 U 1.9546105051735416 -3.207577144451621 3.8631393644630827 -1.502615290030222
6800 3.5 U 24.836816651613457 -51.88420098172825 48.31565013015545 -16.300577396306373
6800 4.0 U 12.663059806337923 -26.471456127657216 25.38978061754505 -8.727021421194518
6800 4.5 U 7.8324824602093095 -16.164373611435934 15.944425928610645 -5.5683302949959534
6800 5.0 U 4.778793175720111 -9.603624375880752 9.936967539199422 -3.568924590580462
6800 5.5 U 2.912484970400298 -5.276493421410669 5.772567622981419 -2.1514613187558984
6800 6.0 U 2.0158846397218464 -3.2736548530476512 3.8761274366149228 -1.5044021047414422
6900 3.5 U 25.215043221232435 -52.725517410644414 49.09458062982215 -16.566003133920027
6900 4.0 U 13.642039686143718 -28.591920951686685 27.339988825756386 -9.386796125743414
6900 4.5 U 8.363840828041399 -17.283265426537366 16.94115334069362 -5.899444444327549
6900 5.0 U 5.019240280563983 -10.065033936422871 10.294149466150131 -3.6724842471152024
6900 5.5 U 3.114054377264757 -5.690153281250681 6.12729242532089 -2.268539602278374
6900 6.0 U 2.09987208541456 -3.4054515837484427 3.9585370767536063 -1.5303296583917387
