Teff log(g) filter a1 a2 a3 a4
5100 5.5 B 2.403187978073934 -4.864218270446738 5.654222317370062 -1.9993744783186613
5100 6.0 B 1.8177317106362514 -3.4619518812974204 4.2812674914742805 -1.5375628794893925
5200 3.5 B 12.904483116413692 -27.430049331433576 26.41730060815667 -8.92177861984752
5200 4.0 B 7.413917527997856 -15.802313341201813 15.89392223469355 -5.479493253445487
5200 4.5 B 5.000707344567759 -10.584458245434266 11.067484203913663 -3.8635049423797767
5200 5.0 B 3.2794443150533357 -6.770287006265107 7.465692319915662 -2.6356929205058783
5200 5.5 B 2.4233682720126763 -4.894011199155004 5.6991582359943855 -2.034558289604493
5200 6.0 B 1.8341392188554795 -3.4868947611632586 4.3230599062903465 -1.5697644462479892
5300 3.5 B 13.300474641430636 -28.27087134525582 27.280056117186 -9.276198132753299
5300 4.0 B 7.78382470035753 -16.640641271855454 16.722088969107002 -5.7866357080810795
5300 4.5 B 5.110268434632131 -10.821666946140159 11.31198738000108 -3.967336197892066
5300 5.0 B 3.4151065864892334 -7.0739571224002695 7.780103628195357 -2.76591547396007
5300 5.5 B 2.3989386879634305 -4.7916556255432505 5.619842637428589 -2.03601079963677
5300 6.0 B 1.8421892305803433 -3.481919423100328 4.329390535923868 -1.5912419348970808
5400 3.5 B 13.713844227098837 -29.18265223899695 28.157775609048592 -9.593185665379385
5400 4.0 B 8.010799655971995 -17.13660878761268 17.204977199915458 -5.968525526443363
5400 4.5 B 5.224003403558436 -11.063355588488523 11.552859808284955 -4.066296857826895
5400 5.0 B 3.500164067577674 -7.266496299502261 7.984504207556822 -2.8557399710341365
5400 5.5 B 2.4421934401454495 -4.795257643024157 5.590560349466942 -2.0418294137341135
5400 6.0 B 1.8452869099891593 -3.454027591826226 4.303197598333605 -1.598104001245097
5500 3.5 B 14.402109735238419 -30.617034119372807 29.48028430390238 -10.052444011511914
5500 4.0 B 8.322519963555328 -17.800841117409774 17.83752754191146 -6.200052774971707
5500 4.5 B 5.541673866833752 -11.779393438477456 12.254523836728549 -4.325675027364602
5500 5.0 B 3.5693502331059377 -7.39927448512786 8.114868074551902 -2.914773546701001
5500 5.5 B 2.465058455523177 -4.805985877638462 5.59406560534462 -2.0563102982056525
5500 6.0 B 1.8407574785823515 -3.3996145635257733 4.241821600884423 -1.5894892988437241
5600 3.5 B 14.873381439298656 -31.611360535018942 30.403838514154955 -10.375879956629209
5600 4.0 B 8.563962794845091 -18.317006260923645 18.332469877931683 -6.383864460723332
5600 4.5 B 5.683032500623825 -12.08165974501732 12.551000681217904 -4.442426641369127
5600 5.0 B 3.535135187753815 -7.18270123881807 7.861009464551503 -2.8468589318662567
5600 5.5 B 2.4877502217515133 -4.822848986471838 5.606648387811402 -2.0752092633888397
5600 6.0 B 1.8867344799019456 -3.4683780064660326 4.305353710378887 -1.626270837896233
5700 3.5 B 15.607802845946276 -33.20426539174544 31.903671220651287 -10.899351977948632
5700 4.0 B 8.814900502675345 -18.867836985398167 18.864868002477998 -6.58023141519934
5700 4.5 B 5.809511232381413 -12.345399570741275 12.806638316105895 -4.5434750709744804
5700 5.0 B 3.6824804788684418 -7.490701526094741 8.155779385236166 -2.962178307128094
5700 5.5 B 2.5081370375222383 -4.830251204072241 5.60365736236558 -2.0853185543686337
5700 6.0 B 1.8832779217358295 -3.4158231344874705 4.2403638431836 -1.6136591896242125
5800 3.5 B 16.139547932129013 -34.298108880654944 32.90492471214398 -11.244112676029188
5800 4.0 B 9.236213006579298 -19.798039146004474 19.758654346590205 -6.901315186295594
5800 4.5 B 5.825567808763044 -12.2302001275228 12.633552421340859 -4.496162756931256
5800 5.0 B 3.7396578969062975 -7.583252524424198 8.234798244762464 -2.9999057301637313
5800 5.5 B 2.5909765390021686 -4.984118895654326 5.743895776711223 -2.14535575364023
5800 6.0 B 1.9317142566688752 -3.490533348713145 4.30438051984627 -1.6475361186720279
5900 3.5 B 16.446812888675947 -34.94194765623516 33.505756529687275 -11.46122463152183
5900 4.0 B 9.443080286387108 -20.23677390695837 20.177333027235385 -7.056620294775929
5900 4.5 B 6.072632831218676 -12.784209705842342 13.177875183620797 -4.697265443701131
5900 5.0 B 3.7988047088602226 -7.679048932840095 8.313770528690947 -3.035793393999154
5900 5.5 B 2.6085221603891737 -5.003153694559799 5.759424552867229 -2.1590500674952993
5900 6.0 B 1.9386691732625285 -3.4675172797745115 4.268157479606149 -1.6438331631489114
6000 3.5 B 16.83147186910306 -35.749437173870234 34.25793493858394 -11.727035194817736
6000 4.0 B 9.634145798895545 -20.638883274078488 20.55963945739512 -7.198632474571728
6000 4.5 B 6.206595239776488 -13.02875185723524 13.383689380169823 -4.774538387589081
