Teff	log(g)	T_BB_U	T_BB_B	T_BB_V	T_BB_R	T_BB_I
36000.0	8.00	32164.11412	32011.67572	32027.35494	30702.37658	30032.49872
36000.0	8.25	32220.25909	31964.56276	32079.57915	30741.74406	30086.97117
36000.0	8.50	32284.88060	31922.70893	32132.78099	30784.53173	30148.36530
36000.0	8.75	32354.87000	31885.98546	32189.94039	30829.27928	30214.33544
36000.0	9.00	32432.91342	31855.89884	32246.47359	30875.32152	30278.60267
36000.0	9.25	32514.15858	31831.79500	32305.17657	30922.06076	30359.67989
36000.0	9.50	32600.68065	31816.81207	32358.01902	30966.35235	30438.77779
38000.0	6.50	33789.88931	34077.46689	33480.28019	32208.73535	31482.30405
38000.0	6.75	33758.80733	33973.48220	33462.05108	32179.06277	31457.15954
38000.0	7.00	33742.10893	33876.96587	33457.96276	32165.28615	31446.37472
38000.0	7.25	33738.73106	33789.38941	33464.32066	32161.76302	31450.47578
38000.0	7.50	33748.04048	33709.03778	33482.35302	32167.58750	31464.44368
38000.0	7.75	33768.40494	33635.00697	33506.89122	32180.78537	31488.99795
38000.0	8.00	33799.48852	33569.50145	33537.64303	32200.15018	31520.87252
38000.0	8.25	33839.22569	33509.42860	33573.13686	32223.55037	31569.31277
38000.0	8.50	33887.21421	33455.37432	33611.21418	32251.53413	31608.71388
38000.0	8.75	33941.70620	33406.87016	33653.09765	32280.55026	31664.71107
38000.0	9.00	34003.65284	33364.34054	33695.42045	32313.17939	31713.66512
38000.0	9.25	34068.98100	33330.54141	33737.34554	32344.18362	31777.11475
38000.0	9.50	34140.13359	33304.75245	33777.19843	32374.80591	31844.10580
40000.0	6.50	35349.94167	35558.30317	34932.67007	33648.18854	32930.20744
40000.0	6.75	35303.04220	35441.57521	34902.14595	33604.87299	32895.31189
40000.0	7.00	35269.57694	35330.74612	34883.01883	33575.42329	32870.63419
40000.0	7.25	35251.54264	35230.64057	34872.77208	33557.55426	32854.95367
40000.0	7.50	35245.60584	35138.72283	34871.25470	33545.76235	32852.80982
40000.0	7.75	35251.42674	35052.52012	34882.78023	33545.20126	32856.63281
40000.0	8.00	35268.66390	34976.04233	34899.54376	33551.63226	32880.98915
40000.0	8.25	35294.90569	34905.28683	34923.63947	33564.91784	32899.58327
40000.0	8.50	35329.21113	34841.35836	34948.69252	33577.94465	32944.05342
40000.0	8.75	35371.43887	34783.29102	34978.01711	33596.53829	32972.98318
40000.0	9.00	35420.41595	34730.71910	35008.27070	33616.55365	33015.40469
40000.0	9.25	35472.53248	34689.19464	35038.46785	33635.10069	33065.81495
40000.0	9.50	35531.78908	34655.14753	35066.45348	33655.32194	33118.58582
45000.0	6.50	38817.81442	38867.28148	38177.02932	36860.32930	36149.59497
45000.0	6.75	38731.01584	38711.91099	38103.61676	36777.54493	36080.11430
45000.0	7.00	38660.74439	38569.47082	38049.47936	36710.22365	36014.37396
45000.0	7.25	38605.43947	38437.62034	38004.90114	36656.10858	35966.33466
45000.0	7.50	38567.15713	38317.06904	37970.10550	36615.01258	35927.58101
45000.0	7.75	38540.52621	38204.79599	37948.27075	36584.40211	35896.97728
45000.0	8.00	38527.13523	38102.25842	37934.03610	36561.39596	35885.01863
45000.0	8.25	38525.08772	38010.08364	37932.79400	36544.71512	35892.11824
45000.0	8.50	38532.00079	37924.61926	37930.12167	36533.93939	35884.79735
45000.0	8.75	38548.47655	37848.07627	37934.61282	36528.06146	35901.06102
45000.0	9.00	38572.48339	37776.29730	37939.62984	36524.18922	35926.82759
45000.0	9.25	38600.58319	37716.33281	37946.96309	36520.46475	35948.52543
45000.0	9.50	38637.61431	37666.85111	37953.94192	36519.42035	35978.28903
50000.0	6.50	41881.19639	41806.77073	41059.84928	39711.15180	39008.77198
50000.0	6.75	41751.71179	41611.71640	40947.26174	39589.45289	38895.89311
50000.0	7.00	41643.16525	41432.07627	40846.52519	39485.76142	38798.04291
50000.0	7.25	41552.47099	41268.10158	40770.62477	39398.05086	38712.59583
50000.0	7.50	41480.81901	41119.26238	40703.07377	39323.37665	38638.97570
50000.0	7.75	41427.22961	40981.67001	40653.91874	39264.12332	38583.00380
50000.0	8.00	41387.24414	40857.28454	40615.83641	39216.26396	38542.56981
50000.0	8.25	41359.45995	40741.97327	40584.83810	39176.39830	38512.10863
50000.0	8.50	41344.99048	40639.93665	40561.33205	39143.19286	38497.51838
50000.0	8.75	41341.77782	40547.51370	40547.80871	39118.10295	38481.44616
50000.0	9.00	41345.47204	40461.63077	40535.99970	39095.65013	38491.36066
50000.0	9.25	41356.36120	40390.54044	40526.51288	39076.37313	38494.19440
50000.0	9.50	41378.25277	40328.06464	40515.66045	39058.43126	38497.05721
60000.0	6.50	47436.49099	47159.23200	46328.87644	44947.64324	44273.04952
60000.0	6.75	47205.27961	46871.51604	46113.13214	44721.28367	44055.27481
60000.0	7.00	47004.03902	46605.84876	45923.53903	44528.64395	43850.82493
60000.0	7.25	46832.77530	46365.36110	45764.11239	44357.28510	43688.78957
60000.0	7.50	46689.81803	46149.83386	45627.93137	44208.80894	43546.33003
60000.0	7.75	46572.01025	45953.37877	45509.68179	44086.96438	43412.48507
60000.0	8.00	46474.17178	45779.38450	45414.70169	43980.99646	43314.29442
60000.0	8.25	46397.36997	45621.50795	45334.10897	43891.32510	43242.57649
60000.0	8.50	46336.79663	45480.07233	45265.53013	43812.67217	43162.10039
60000.0	8.75	46291.68808	45354.15378	45212.47959	43745.81334	43122.23680
60000.0	9.00	46258.77642	45236.95414	45163.17240	43688.63782	43082.42295
60000.0	9.25	46239.46006	45142.91520	45117.25018	43636.41153	43054.28718
60000.0	9.50	46230.24003	45059.41514	45083.13073	43591.63552	43022.47942
70000.0	6.50	53074.47212	52585.25644	51671.29734	50154.78808	49540.37100
70000.0	6.75	52747.41629	52205.32048	51365.74658	49847.20357	49247.95992
70000.0	7.00	52452.06244	51852.75300	51085.52895	49564.43458	48973.53072
70000.0	7.25	52073.12352	51419.75252	50722.54139	49196.82111	48592.23543
70000.0	7.50	51736.48955	51016.89018	50398.45870	48865.46409	48263.64306
70000.0	7.75	51796.50403	50989.17092	50457.18683	48913.43081	48326.20531
70000.0	8.00	51637.90229	50758.77118	50302.53823	48748.86776	48170.73053
70000.0	8.25	51505.45146	50551.60770	50167.68370	48603.82482	48037.29390
70000.0	8.50	51394.87354	50371.45818	50050.71158	48480.20795	47932.51068
70000.0	8.75	51306.70018	50213.47179	49949.98792	48373.13753	47823.10531
70000.0	9.00	51235.30188	50072.51922	49864.12864	48280.43712	47745.60320
70000.0	9.25	51182.17065	49954.41637	49790.60328	48197.34589	47684.18544
70000.0	9.50	51144.72059	49852.33456	49727.87427	48122.66023	47640.72978
80000.0	6.50	58103.76729	57465.96010	56462.51233	54867.16462	54222.34151
80000.0	6.75	57646.09839	56956.10136	56027.77417	54434.19411	53798.79000
80000.0	7.00	57237.28965	56489.40922	55633.07070	54034.86563	53424.34646
80000.0	7.25	56738.72189	55939.68122	55153.48245	53554.98274	52946.60952
80000.0	7.50	56287.63780	55432.79772	54720.34731	53120.42633	52513.87060
80000.0	7.75	56303.58714	55361.65802	54737.08584	53120.31912	52524.76457
80000.0	8.00	56070.20856	55063.98723	54508.33000	52888.00092	52317.60438
80000.0	8.25	55873.00976	54799.77737	54309.64681	52684.16068	52110.35569
80000.0	8.50	55708.40508	54566.63601	54145.50068	52508.40834	51951.59157
80000.0	8.75	55568.94674	54364.51274	53997.36529	52355.45571	51820.82906
80000.0	9.00	55452.03651	54184.89972	53870.97522	52223.82842	51697.24321
80000.0	9.25	55362.32496	54035.54556	53754.44314	52104.02000	51586.19295
80000.0	9.50	55292.94399	53906.91586	53660.85335	52002.50626	51494.66998
