Teff	log(g)	T_BB_U	T_BB_B	T_BB_V	T_BB_R	T_BB_I
3750.0	5.00	3987.50169	3993.74181	3931.62971	3899.82922	3859.59639
4000.0	5.00	4204.08244	4195.30685	4126.25231	4090.43791	4051.85599
4250.0	5.00	4442.11384	4421.96510	4347.06396	4306.90573	4269.19116
4500.0	5.00	4703.40392	4672.61200	4591.39104	4546.22205	4508.95653
4750.0	5.00	4990.77422	4943.80942	4851.66304	4799.05802	4760.55139
5000.0	5.00	5290.84465	5246.10079	5140.50036	5061.26585	5036.60036
5250.0	5.00	5602.43856	5530.43410	5406.22239	5308.73674	5288.35473
5500.0	5.00	5893.84159	5808.41965	5668.20038	5551.56319	5537.61237
5750.0	5.00	6170.54224	6083.58750	5927.97261	5792.59066	5784.66138
6000.0	5.00	6432.86624	6358.73887	6187.31492	6030.13253	6030.65747
6250.0	5.00	6679.80009	6635.82125	6448.09111	6266.62077	6276.63030
6500.0	5.00	6909.58757	6915.47641	6711.57582	6504.09869	6523.61135
7000.0	5.00	7318.39491	7487.36791	7255.92196	6994.34005	7027.67858
7500.0	5.00	7671.87424	8082.98730	7833.48968	7510.84449	7550.35270
8000.0	5.00	7995.20913	8705.83522	8444.69434	8051.77575	8085.16555
8500.0	5.00	8316.49358	9353.46871	9075.06516	8602.57821	8609.51963
9000.0	5.00	8637.84631	10028.03787	9693.13875	9121.26233	9069.85902
9500.0	5.00	8915.20128	10657.41938	10181.39693	9490.03314	9362.44032
10000.0	5.00	9228.58658	11156.44020	10603.08356	9845.11262	9680.09157
10500.0	5.00	9565.38804	11581.10952	10977.42416	10185.99320	10011.13070
11000.0	5.00	9925.81810	11979.15258	11331.13350	10517.20759	10338.55595
11500.0	5.00	10302.14360	12355.64281	11674.19574	10846.06637	10666.76187
12000.0	5.00	10651.65402	12711.22388	12004.26323	11159.89892	10979.11848
12500.0	5.00	11007.14392	13058.76162	12332.49237	11476.26707	11295.51958
13000.0	5.00	11356.87279	13399.11399	12656.85761	11789.23456	11609.01906
13500.0	5.00	11703.55038	13736.53840	12980.26996	12102.17714	11922.07063
14000.0	5.00	12046.56202	14071.57625	13302.17516	12412.83114	12233.54603
14500.0	5.00	12389.72944	14405.53291	13623.70050	12724.65543	12545.21771
15000.0	5.00	12729.74601	14738.68399	13944.41264	13033.69457	12855.28423
15500.0	5.00	13070.98787	15072.13893	14265.77100	13344.29878	13166.37878
16000.0	5.00	13413.84789	15406.34096	14588.16041	13656.79646	13478.72918
16500.0	5.00	13755.83205	15741.10528	14910.59585	13967.62998	13790.72879
17000.0	5.00	14100.52455	16077.87729	15235.22412	14281.43362	14105.00668
20000.0	5.00	16218.55111	18146.71161	17228.56875	16207.00740	16033.86644
25000.0	5.00	20127.96812	21971.05124	20903.18198	19734.16760	19574.46677
30000.0	5.00	25382.81740	26971.86408	25785.99140	24466.63953	24362.63565
35000.0	5.00	31223.00165	32341.64608	31218.17563	29987.05767	29965.04803
40000.0	5.00	35645.47297	36502.86979	35399.98284	34237.24053	34252.30231
45000.0	5.00	39339.52140	40022.24751	38916.29871	37794.76786	37836.36951
50000.0	5.00	42762.81626	43303.31555	42184.24158	41090.01895	41156.01441
55000.0	5.00	45975.55614	46395.71332	45252.89544	44168.42692	44257.11005
60000.0	5.00	49135.84155	49446.43138	48267.60046	47174.65834	47284.64205
3750.0	5.25	4011.04988	4011.83650	3946.99852	3913.73906	3872.34515
4000.0	5.25	4219.27187	4206.51918	4135.59881	4098.93513	4059.79670
4250.0	5.25	4451.38534	4427.97156	4351.70155	4311.03372	4273.01766
4500.0	5.25	4706.45239	4673.43558	4591.54603	4546.29158	4508.97925
4750.0	5.25	4984.38786	4938.48581	4848.07006	4796.65680	4758.99147
5000.0	5.25	5273.25444	5238.41654	5137.75773	5060.02800	5037.82135
5250.0	5.25	5590.67345	5523.51007	5403.09237	5306.27384	5289.23145
5500.0	5.25	5885.62921	5801.70619	5664.95974	5548.81309	5538.44905
5750.0	5.25	6163.42887	6075.14643	5923.69245	5788.95393	5785.34866
6000.0	5.25	6426.91737	6347.57472	6181.52948	6026.14820	6031.19595
6250.0	5.25	6676.25789	6621.26979	6440.32460	6262.03361	6276.88643
6500.0	5.25	6910.20868	6897.29716	6701.42521	6498.30553	6523.19760
7000.0	5.25	7331.57673	7460.54395	7238.55970	6983.26543	7024.00835
7500.0	5.25	7696.58013	8044.62456	7805.96595	7493.05962	7541.82827
8000.0	5.25	8025.56450	8654.51458	8407.52837	8028.07275	8073.65614
8500.0	5.25	8344.93454	9287.60797	9032.38112	8578.19633	8603.39232
9000.0	5.25	8665.20601	9935.22455	9650.77401	9108.76787	9087.47269
9500.0	5.25	8947.45411	10559.89055	10177.57252	9524.52942	9430.23479
10000.0	5.25	9218.26986	11091.99929	10607.04607	9859.02777	9706.26016
10500.0	5.25	9547.79477	11536.19070	10995.10785	10206.73598	10036.75267
11000.0	5.25	9894.10489	11942.38476	11352.18255	10537.93928	10362.01635
11500.0	5.25	10250.31786	12324.84204	11693.80482	10860.26443	10681.35164
12000.0	5.25	10607.62400	12688.76725	12026.45801	11177.70535	10997.49607
12500.0	5.25	10961.61145	13040.10714	12354.10387	11492.41535	11311.88608
13000.0	5.25	11310.74448	13382.51764	12677.68869	11804.08030	11623.73909
13500.0	5.25	11656.49860	13721.03117	13000.30724	12115.33048	11935.41244
14000.0	5.25	11999.45999	14056.55829	13321.52179	12425.41794	12246.15556
14500.0	5.25	12340.70831	14390.42343	13641.98166	12734.90034	12556.28883
15000.0	5.25	12681.09641	14723.47256	13962.19230	13044.21127	12866.32339
15500.0	5.25	13021.16622	15056.14701	14282.30159	13353.32784	13176.08962
16000.0	5.25	13362.09226	15389.74204	14603.62278	13663.69093	13487.02665
16500.0	5.25	13704.02009	15724.02453	14925.63795	13974.83628	13798.97321
17000.0	5.25	14046.98942	16059.36751	15248.61712	14286.71700	14111.65835
20000.0	5.25	16156.02551	18120.26696	17233.85094	16203.69335	16033.81479
25000.0	5.25	20034.07220	21913.07627	20879.37288	19699.29455	19550.29305
30000.0	5.25	25180.64739	26816.67368	25661.82591	24327.90316	24240.48731
35000.0	5.25	30942.33960	32113.65937	31009.05871	29757.67114	29748.92301
40000.0	5.25	35313.00966	36219.96391	35133.74988	33956.15530	33981.38662
45000.0	5.25	38926.27976	39654.53453	38566.80774	37437.93232	37489.32451
50000.0	5.25	42241.53067	42826.48424	41730.96216	40641.07931	40717.56779
55000.0	5.25	45311.46031	45774.44733	44666.02889	43602.00136	43703.81832
60000.0	5.25	48287.62517	48641.39877	47514.02693	46464.54796	46591.37600
3750.0	5.50	4035.55183	4031.44320	3964.08419	3929.34806	3886.66487
4000.0	5.50	4234.61784	4218.54003	4146.02342	4108.54758	4068.85394
4250.0	5.50	4460.70536	4434.69462	4357.30005	4316.18619	4277.89390
4500.0	5.50	4710.32563	4675.20155	4592.59426	4547.17696	4509.75762
4750.0	5.50	4980.56743	4935.00904	4845.63481	4794.99294	4757.85685
5000.0	5.50	5253.12395	5231.00166	5135.96406	5059.54875	5039.98121
5250.0	5.50	5577.05772	5516.70973	5400.65643	5304.73734	5290.90557
5500.0	5.50	5876.82355	5795.70146	5662.48241	5546.41062	5539.99640
5750.0	5.50	6157.10261	6068.46361	5920.73446	5786.24862	5786.80138
6000.0	5.50	6422.11179	6338.83302	6177.33991	6022.76190	6032.40267
6250.0	5.50	6673.34740	6609.48132	6434.28618	6258.16159	6277.74303
6500.0	5.50	6910.51915	6881.88866	6693.11006	6493.50863	6523.58602
7000.0	5.50	7342.46287	7436.67082	7223.51055	6973.83829	7021.53184
7500.0	5.50	7720.29562	8009.88380	7781.23078	7477.13535	7534.63526
8000.0	5.50	8057.40438	8606.55960	8372.42920	8005.59008	8062.82006
8500.0	5.50	8378.17706	9225.71067	8990.22780	8552.97048	8594.79456
9000.0	5.50	8696.79165	9860.00874	9612.23977	9094.58717	9098.98884
9500.0	5.50	9002.01107	10487.72933	10183.38034	9564.25837	9501.47783
10000.0	5.50	9252.55532	11029.20440	10619.56137	9894.13498	9763.71014
10500.0	5.50	9544.65323	11484.45671	11013.38236	10229.79554	10067.20217
11000.0	5.50	9876.86398	11897.76545	11375.56242	10562.08364	10390.33262
11500.0	5.50	10222.31572	12288.08892	11719.56394	10884.35644	10708.41400
12000.0	5.50	10573.25083	12658.92756	12052.53649	11199.93887	11021.38366
12500.0	5.50	10924.37907	13015.43179	12380.02766	11513.21103	11333.50272
13000.0	5.50	11272.89531	13362.47391	12704.50800	11825.00942	11645.29675
13500.0	5.50	11617.51193	13701.76239	13025.18286	12133.56425	11954.07068
14000.0	5.50	11960.34320	14038.52322	13345.96335	12442.86262	12263.97900
14500.0	5.50	12301.36690	14373.09170	13666.02182	12751.58874	12573.46749
15000.0	5.50	12641.38962	14706.22378	13985.57042	13059.90175	12882.54885
15500.0	5.50	12981.38073	15039.41104	14305.65007	13368.85463	13192.35998
16000.0	5.50	13322.14926	15372.73044	14626.30648	13678.83850	13502.80937
16500.0	5.50	13662.86323	15706.34010	14947.29333	13987.96893	13813.37093
17000.0	5.50	14005.65839	16041.79550	15270.18920	14299.66185	14126.28913
20000.0	5.50	16109.12708	18097.49359	17249.64136	16208.75343	16042.90560
25000.0	5.50	19970.74529	21871.18195	20877.41735	19683.61788	19545.19806
30000.0	5.50	25047.75826	26708.31549	25591.26488	24241.34710	24170.07811
35000.0	5.50	30739.17769	31939.16420	30860.24028	29588.62367	29592.74730
40000.0	5.50	35066.39229	35997.39617	34933.83925	33740.21211	33775.66628
45000.0	5.50	38616.61103	39367.64918	38302.27065	37163.39909	37223.09494
50000.0	5.50	41854.51150	42459.79766	41389.27429	40294.00303	40379.80069
55000.0	5.50	44819.13069	45301.63069	44223.74352	43164.63335	43276.37484
60000.0	5.50	47673.20502	48046.09669	46958.37593	45925.46382	46064.97346
3750.0	5.75	4059.38288	4051.04974	3981.51375	3945.40822	3901.37718
4000.0	5.75	4250.47051	4231.52764	4157.58988	4119.32543	4079.03390
4250.0	5.75	4470.32039	4442.19559	4363.86656	4322.32249	4283.75047
4500.0	5.75	4715.08705	4678.29186	4595.16975	4549.67481	4512.22865
4750.0	5.75	4979.24013	4933.26512	4844.27047	4794.01297	4757.13183
5000.0	5.75	5231.32080	5224.67924	5135.86708	5060.44276	5043.67482
5250.0	5.75	5560.97868	5509.81048	5398.80831	5303.90786	5293.31972
5500.0	5.75	5866.72321	5789.96161	5660.67885	5545.05825	5542.26398
5750.0	5.75	6151.14512	6063.24106	5918.94874	5784.45897	5789.05799
6000.0	5.75	6418.52091	6332.31740	6174.64715	6020.23047	6034.33276
6250.0	5.75	6671.44968	6600.21169	6429.80709	6254.76121	6279.04974
6500.0	5.75	6911.35899	6869.57605	6686.74092	6489.60732	6524.56540
7000.0	5.75	7351.67827	7415.93136	7210.67049	6965.85470	7020.00800
7500.0	5.75	7742.01111	7978.89553	7759.46788	7463.17186	7528.82821
8000.0	5.75	8089.66374	8562.34545	8339.84001	7984.75310	8053.07540
8500.0	5.75	8414.78367	9167.26000	8948.87251	8527.43476	8584.80060
9000.0	5.75	8735.32823	9788.55218	9569.83919	9073.55358	9100.65969
9500.0	5.75	9046.19958	10399.41069	10156.28920	9571.26600	9544.45927
10000.0	5.75	9299.45898	10945.18354	10625.60199	9937.05468	9840.45219
10500.0	5.75	9559.51152	11423.51563	11028.69348	10255.37851	10106.37560
11000.0	5.75	9874.39240	11845.37030	11399.00269	10587.45116	10421.71347
11500.0	5.75	10208.25011	12241.97462	11747.03101	10910.71561	10739.00760
12000.0	5.75	10550.95034	12620.15886	12081.68634	11225.91364	11050.50624
12500.0	5.75	10896.79801	12982.21504	12408.65586	11536.74484	11359.05536
13000.0	5.75	11242.68858	13333.26569	12732.36136	11846.72966	11668.25225
13500.0	5.75	11587.09837	13676.56750	13054.00561	12155.86597	11977.64456
14000.0	5.75	11929.60231	14015.24822	13374.47387	12464.24625	12286.50928
14500.0	5.75	12270.74351	14351.12940	13694.28155	12772.32717	12595.26009
15000.0	5.75	12611.07307	14685.40113	14013.89595	13080.37144	12904.33663
15500.0	5.75	12951.09233	15018.91911	14333.65861	13388.61502	13213.55667
16000.0	5.75	13291.51068	15352.48296	14653.99410	13697.34686	13523.37823
16500.0	5.75	13632.77554	15686.55206	14975.10143	14007.02124	13834.18418
17000.0	5.75	13976.07598	16021.83933	15297.74190	14319.40521	14146.87192
20000.0	5.75	16078.04441	18075.33893	17274.22273	16222.25653	16060.36116
25000.0	5.75	19934.10317	21838.17189	20892.07028	19681.98899	19555.03822
30000.0	5.75	24970.69020	26630.75618	25559.77772	24192.63046	24137.45147
35000.0	5.75	30601.06450	31803.19673	30758.82592	29468.50735	29484.85499
40000.0	5.75	34882.95099	35814.10267	34780.76039	33570.03645	33615.25535
45000.0	5.75	38382.72159	39131.86562	38096.14515	36943.68038	37011.85425
50000.0	5.75	41551.82745	42154.34941	41113.27087	40010.28233	40103.57075
55000.0	5.75	44443.81456	44923.70409	43877.92351	42814.28719	42934.37119
60000.0	5.75	47207.31243	47578.19468	46527.13291	45499.00963	45647.57431
3750.0	6.00	4084.28023	4072.09342	4000.52144	3963.01581	3917.46944
4000.0	6.00	4267.17625	4245.68557	4170.43480	4131.36085	4090.39912
4250.0	6.00	4480.57272	4450.66314	4371.49556	4329.49852	4290.61868
4500.0	6.00	4720.02862	4681.80203	4598.17433	4552.51820	4514.96868
4750.0	6.00	4979.61634	4932.81888	4843.82922	4793.73512	4756.95801
5000.0	6.00	5205.60724	5217.49365	5135.63623	5061.30298	5046.86479
5250.0	6.00	5542.90320	5503.43288	5398.18208	5304.68205	5297.01047
5500.0	6.00	5854.88705	5784.26837	5659.40722	5544.36677	5545.21914
5750.0	6.00	6144.53710	6058.59863	5917.82741	5783.14586	5791.85252
6000.0	6.00	6415.28570	6327.25089	6173.02852	6018.46238	6036.76279
6250.0	6.00	6670.95655	6593.55801	6427.19420	6252.30204	6281.28274
6500.0	6.00	6913.19248	6859.78343	6681.90237	6485.96311	6525.81472
7000.0	6.00	7360.68675	7398.70834	7200.34667	6959.47561	7019.53124
7500.0	6.00	7761.78634	7951.30724	7740.31887	7451.02502	7524.49786
8000.0	6.00	8121.45363	8522.46611	8310.34791	7965.95777	8044.52232
8500.0	6.00	8453.88646	9113.05571	8909.42369	8502.70463	8574.44752
9000.0	6.00	8777.50079	9720.33511	9526.03382	9049.40469	9097.69411
9500.0	6.00	9093.32833	10323.35791	10124.02612	9566.95592	9570.63240
10000.0	6.00	9375.55011	10887.13524	10646.20798	9991.98087	9929.81301
10500.0	6.00	9602.91705	11353.42325	11042.00738	10292.90633	10169.90523
11000.0	6.00	9887.48890	11786.61005	11422.50322	10615.68529	10459.66226
11500.0	6.00	10209.19734	12187.53862	11775.16098	10939.03375	10773.10758
12000.0	6.00	10542.65135	12571.61503	12112.65525	11254.31820	11083.24282
12500.0	6.00	10882.33439	12940.46199	12441.28205	11565.10507	11391.04950
13000.0	6.00	11224.55903	13296.88574	12765.12690	11873.85927	11698.24951
13500.0	6.00	11566.98080	13644.16392	13086.51848	12181.70430	12005.62033
14000.0	6.00	11908.78569	13985.48425	13406.83032	12489.32194	12313.57127
14500.0	6.00	12249.85185	14323.23200	13726.54132	12796.79424	12621.71381
15000.0	6.00	12590.42883	14658.81745	14046.14266	13104.33715	12930.25949
15500.0	6.00	12930.94340	14993.35639	14365.97082	13412.33360	13239.29350
16000.0	6.00	13271.94892	15327.62775	14686.47407	13720.91192	13549.15749
16500.0	6.00	13613.94157	15662.28639	15007.65178	14030.37242	13859.96151
17000.0	6.00	13957.14161	15997.81969	15330.10113	14340.88425	14171.91175
20000.0	6.00	16062.78737	18051.48503	17306.42672	16242.55825	16085.19510
25000.0	6.00	19922.66313	21809.24397	20920.08172	19692.71202	19577.31341
30000.0	6.00	24939.76650	26574.09586	25558.78179	24175.42735	24134.96407
35000.0	6.00	30513.75693	31693.13954	30693.21064	29384.81538	29412.88131
40000.0	6.00	34753.33768	35660.36795	34666.36547	33439.52640	33494.41053
45000.0	6.00	38205.48028	38929.96909	37931.76962	36765.22180	36841.71600
50000.0	6.00	41311.40974	41889.44746	40886.62082	39770.59689	39871.95688
55000.0	6.00	44138.15247	44593.98099	43586.59303	42513.84459	42641.97961
60000.0	6.00	47001.10691	47342.09173	46332.52510	45301.62809	45461.06739
65000.0	6.00	55720.52110	55868.39688	54233.58962	52517.37137	52521.58411
70000.0	6.00	58644.64459	58660.44624	57004.25509	55320.07812	55341.80067
75000.0	6.00	61559.70686	61450.51474	59771.93524	58115.59379	58161.37859
80000.0	6.00	64477.46904	64248.83163	62547.85058	60912.80439	60982.54303
85000.0	6.00	67410.73266	67066.67648	65340.41677	63717.37852	63813.54882
90000.0	6.00	70364.71679	69908.24748	68153.75696	66536.43936	66661.17934
100000.0	6.00	76413.06213	75737.34568	73915.13058	72283.44479	72458.03750
3750.0	6.25	4109.71767	4094.03990	4020.58056	3981.61609	3934.33274
4000.0	6.25	4284.88876	4261.09886	4184.58596	4144.66307	4102.93079
4250.0	6.25	4491.60265	4460.11622	4380.13804	4337.65780	4298.40317
4500.0	6.25	4725.58802	4686.22780	4602.16570	4556.32377	4518.64018
4750.0	6.25	4981.03352	4933.28718	4844.13446	4794.09276	4757.32465
5000.0	6.25	5179.94716	5211.96859	5137.64313	5065.22317	5051.75241
5250.0	6.25	5520.99828	5496.27187	5397.52630	5305.57757	5300.50666
5500.0	6.25	5840.55804	5778.34090	5658.61719	5544.50708	5548.90196
5750.0	6.25	6136.62765	6054.10376	5917.27111	5782.81519	5795.32101
6000.0	6.25	6411.97915	6323.25813	6172.37091	6017.38234	6039.96072
6250.0	6.25	6670.98803	6588.62297	6425.64332	6250.45258	6283.82350
6500.0	6.25	6915.97109	6852.56356	6678.76683	6483.13634	6527.77257
7000.0	6.25	7369.98136	7384.28990	7191.92727	6953.82417	7019.53906
7500.0	6.25	7780.46233	7927.46165	7723.94157	7440.60261	7521.19186
8000.0	6.25	8151.95236	8486.41761	8283.58855	7948.97866	8037.10817
8500.0	6.25	8494.16030	9063.39083	8872.48470	8479.28490	8564.20529
9000.0	6.25	8823.28360	9656.17654	9482.13444	9023.41549	9090.69555
9500.0	6.25	9145.26953	10250.76061	10085.81212	9552.80912	9583.58342
10000.0	6.25	9446.59998	10812.53926	10635.27447	10015.72326	9992.11627
10500.0	6.25	9680.80605	11287.65874	11062.39511	10349.23568	10262.14435
11000.0	6.25	9923.57702	11721.01180	11442.68628	10648.80636	10511.14504
11500.0	6.25	10225.55748	12127.05459	11804.11203	10970.02338	10812.92690
12000.0	6.25	10549.65318	12514.08594	12145.05370	11285.85105	11121.56782
12500.0	6.25	10882.25639	12888.86165	12475.99120	11596.46451	11427.93686
13000.0	6.25	11219.61896	13250.81706	12800.61374	11904.19279	11733.29428
13500.0	6.25	11559.07126	13602.76376	13122.10384	12210.94783	12038.76930
14000.0	6.25	11899.49032	13947.53471	13442.24689	12517.68448	12345.43176
14500.0	6.25	12240.00281	14287.76416	13761.85121	12824.39540	12652.59946
15000.0	6.25	12580.77245	14625.20295	14081.63323	13131.59755	12960.52786
15500.0	6.25	12922.00265	14961.07164	14401.60374	13439.35284	13269.29202
16000.0	6.25	13263.75680	15296.40271	14722.32328	13747.70946	13579.06335
16500.0	6.25	13606.53080	15631.86850	15043.95499	14057.07796	13889.89393
17000.0	6.25	13950.95363	15968.08793	15366.75662	14367.62294	14202.25247
20000.0	6.25	16063.24574	18023.58918	17344.50748	16268.08485	16116.36849
25000.0	6.25	19933.57387	21779.96848	20958.17375	19712.52609	19609.22177
30000.0	6.25	24944.94072	26527.54941	25578.65185	24176.18104	24152.27783
35000.0	6.25	30468.78878	31600.26407	30656.23978	29331.23054	29370.64338
40000.0	6.25	34665.31110	35526.29371	34583.16743	33341.73855	33405.03978
45000.0	6.25	38071.96724	38751.88678	37801.72150	36621.21995	36705.52613
50000.0	6.25	41197.16077	41728.67666	40772.81381	39645.98892	39755.25642
55000.0	6.25	44018.22040	44427.80680	43467.65366	42385.63511	42522.78423
60000.0	6.25	46677.24532	46979.40348	46016.64080	44976.01411	45142.42117
3750.0	6.50	4135.65411	4116.78495	4041.50767	4001.01780	3951.69440
4000.0	6.50	4303.83669	4277.88433	4200.15022	4159.30701	4116.65675
4250.0	6.50	4503.78906	4470.84658	4390.04069	4347.01818	4307.30707
4500.0	6.50	4732.13294	4691.77828	4607.27934	4561.20086	4523.32712
4750.0	6.50	4983.14343	4934.56844	4845.22714	4795.17236	4758.36858
5000.0	6.50	5153.68185	5206.12586	5139.72930	5068.52926	5056.44980
5250.0	6.50	5498.62465	5491.11557	5399.41088	5308.97958	5306.31417
5500.0	6.50	5823.80199	5772.48817	5658.64797	5546.10014	5553.41441
5750.0	6.50	6126.88689	6049.68278	5917.38055	5783.66934	5799.75530
6000.0	6.50	6408.06490	6319.95836	6172.68329	6017.52694	6044.13791
6250.0	6.50	6671.74339	6585.55608	6425.74074	6249.92852	6287.72926
6500.0	6.50	6920.26268	6848.09855	6677.59452	6481.56172	6530.84304
7000.0	6.50	7380.87163	7373.65542	7186.24253	6949.82733	7020.71135
7500.0	6.50	7799.34123	7907.89364	7710.90855	7432.42078	7519.53471
8000.0	6.50	8181.40811	8455.29260	8260.51122	7934.42080	8031.18280
8500.0	6.50	8534.51524	9018.96527	8839.17596	8458.21650	8555.12282
9000.0	6.50	8871.79565	9597.16057	9440.08595	8997.76333	9082.42319
9500.0	6.50	9200.78242	10181.66862	10045.23025	9533.68301	9589.52947
10000.0	6.50	9515.25638	10740.48489	10610.08777	10020.19256	10030.48923
10500.0	6.50	9782.64907	11239.18859	11090.97887	10412.31623	10363.98411
11000.0	6.50	9996.77561	11654.92975	11463.53501	10697.75395	10592.20605
11500.0	6.50	10262.10141	12062.08582	11831.20242	11004.00955	10861.40626
12000.0	6.50	10573.06120	12451.64511	12179.12636	11320.16344	11164.91123
12500.0	6.50	10898.32795	12828.69405	12512.49288	11630.85051	11469.89823
13000.0	6.50	11230.45255	13196.00697	12839.05101	11938.96971	11773.82048
13500.0	6.50	11565.93139	13552.64695	13161.04609	12244.14221	12077.52288
14000.0	6.50	11904.00604	13901.40705	13481.21154	12549.67731	12382.41028
14500.0	6.50	12243.55668	14244.65834	13800.92651	12855.78284	12688.34572
15000.0	6.50	12584.20344	14584.33226	14120.72844	13162.37445	12995.78609
15500.0	6.50	12925.77650	14921.92983	14440.94261	13469.85476	13304.13875
16000.0	6.50	13268.49843	15258.57856	14761.97927	13778.07144	13613.78672
16500.0	6.50	13612.56619	15595.17445	15084.08155	14087.50444	13924.72185
17000.0	6.50	13958.17262	15932.33007	15407.41900	14398.16355	14237.19521
20000.0	6.50	16080.10512	17991.13317	17388.47710	16298.97129	16153.82235
25000.0	6.50	19966.16736	21748.82658	21005.93697	19740.78120	19650.60712
30000.0	6.50	24980.91798	26487.20309	25616.98549	24196.52960	24188.02350
35000.0	6.50	30455.90663	31517.33099	30641.55154	29300.52407	29351.18095
40000.0	6.50	34608.64481	35403.88679	34523.89145	33267.17869	33339.56714
45000.0	6.50	37974.60923	38590.89774	37701.72980	36506.75026	36599.30694
50000.0	6.50	41037.63289	41508.82437	40612.63730	39470.11662	39587.12672
55000.0	6.50	43794.58658	44146.71642	43244.95326	42148.24472	42292.40316
60000.0	6.50	46394.11247	46640.99688	45737.04697	44682.75563	44856.05651
65000.0	6.50	54774.28497	54814.78661	53310.76930	51562.11076	51576.70783
70000.0	6.50	57481.48972	57399.49330	55874.02225	54164.76458	54188.46231
75000.0	6.50	60157.28100	59959.84189	58415.27772	56743.19644	56780.06707
80000.0	6.50	62814.68927	62507.64793	60945.09399	59309.07093	59361.44238
85000.0	6.50	65464.12335	65051.80581	63471.00640	61868.04368	61938.76372
90000.0	6.50	68112.82765	67599.21194	66001.32293	64428.77248	64519.27485
100000.0	6.50	73431.29980	72726.28717	71096.98862	69586.68489	69722.36551
3750.0	6.75	4162.12018	4140.26196	4063.25167	4021.11421	3969.37134
4000.0	6.75	4324.07477	4296.05799	4217.08834	4175.24497	4131.47931
4250.0	6.75	4517.18854	4482.82449	4401.17648	4357.53080	4317.25620
4500.0	6.75	4739.82645	4698.53284	4613.54680	4567.14596	4528.98981
4750.0	6.75	4986.21502	4937.01392	4847.59030	4797.54289	4760.71818
5000.0	6.75	5129.27737	5200.97285	5142.79640	5074.27718	5061.82963
5250.0	6.75	5472.07541	5484.60518	5400.71734	5312.20023	5311.06219
5500.0	6.75	5804.41024	5766.80896	5659.58160	5548.76306	5558.78468
5750.0	6.75	6114.87016	6045.14328	5918.09184	5785.45947	5804.95690
6000.0	6.75	6403.10876	6317.18885	6173.81742	6018.73445	6049.29174
6250.0	6.75	6672.03705	6583.14157	6426.52001	6249.92852	6292.19572
6500.0	6.75	6924.94268	6845.18456	6677.67039	6480.77044	6534.65356
7000.0	6.75	7392.90505	7366.14996	7182.42616	6946.42368	7022.31316
7500.0	6.75	7818.95676	7891.81222	7700.34812	7425.35829	7518.21464
8000.0	6.75	8210.24575	8428.91736	8241.09864	7922.19224	8026.58188
8500.0	6.75	8574.02110	8979.39364	8808.81552	8438.94838	8546.83072
9000.0	6.75	8921.02917	9543.53775	9400.71745	8973.28389	9073.64153
9500.0	6.75	9259.21679	10116.14596	10002.95047	9510.80185	9589.39337
10000.0	6.75	9584.35107	10671.61493	10579.20855	10014.82741	10055.85090
10500.0	6.75	9882.42954	11183.54721	11095.36291	10449.53039	10440.92107
11000.0	6.75	10109.25565	11605.49239	11497.58834	10767.75884	10702.32340
11500.0	6.75	10331.51509	11995.10012	11855.31477	11047.14958	10931.68361
12000.0	6.75	10614.99169	12384.74354	12211.23959	11355.99341	11214.42073
12500.0	6.75	10930.77706	12763.35060	12550.28212	11667.71609	11516.79867
13000.0	6.75	11256.73449	13132.21419	12878.53774	11974.98263	11819.18871
13500.0	6.75	11588.49323	13493.85858	13202.63908	12280.67398	12121.75078
14000.0	6.75	11923.70502	13846.68319	13523.23464	12585.36560	12424.76789
14500.0	6.75	12261.45090	14193.21918	13842.90585	12890.47723	12729.32335
15000.0	6.75	12601.46018	14535.55214	14162.92407	13196.50309	13035.69535
15500.0	6.75	12943.15177	14875.15243	14483.37594	13503.41057	13343.55246
16000.0	6.75	13286.55285	15213.45465	14804.75341	13811.53579	13652.94156
16500.0	6.75	13631.73211	15551.34014	15127.29505	14120.82021	13963.79521
17000.0	6.75	13978.77327	15889.50243	15451.22152	14431.75580	14276.46613
20000.0	6.75	16111.73253	17952.61383	17436.88038	16333.96429	16196.41389
25000.0	6.75	20016.55271	21713.84534	21061.32951	19776.31724	19699.71488
30000.0	6.75	25040.98570	26448.89985	25670.07205	24235.48347	24238.92720
35000.0	6.75	30467.17859	31439.35651	30644.48464	29288.69582	29350.50817
40000.0	6.75	34576.19550	35288.10940	34484.21672	33212.68612	33294.27669
45000.0	6.75	37902.22452	38438.94194	37623.44091	36413.66448	36514.22767
50000.0	6.75	40922.15624	41316.99240	40492.25120	39335.10180	39460.01816
55000.0	6.75	43656.55733	43939.52263	43107.57900	42003.40344	42150.14591
60000.0	6.75	46158.63349	46335.85416	45500.92740	44430.92753	44612.04646
3750.0	7.00	4189.09597	4164.44062	4085.68813	4041.74620	3987.11579
4000.0	7.00	4345.58468	4315.56105	4235.33768	4192.37606	4147.25066
4250.0	7.00	4531.99074	4496.21063	4413.65344	4369.28534	4328.30377
4500.0	7.00	4748.68724	4706.48398	4620.97417	4574.19570	4535.69983
4750.0	7.00	4990.16152	4940.46948	4850.93858	4800.85858	4763.97702
5000.0	7.00	5107.29531	5196.10383	5146.05997	5080.35723	5067.29610
5250.0	7.00	5446.02340	5479.49441	5403.84322	5317.09980	5317.24108
